index,image,op,backend,cuda_variant,threads_used,time_ms,correct,width,height,area
25,input25.ppm,sharpen,npp,,1,871.571700,0,14724,17510,257817240
25,input25.ppm,gaussian,cuda,,1,973.164600,1,14724,17510,257817240
25,input25.ppm,gaussian,cpu,,1,11059.718100,1,14724,17510,257817240
25,input25.ppm,gaussian,mt,,20,1135.068200,1,14724,17510,257817240
25,input25.ppm,gaussian,npp,,1,889.031600,0,14724,17510,257817240
26,input26.ppm,sobel,cuda,0,0,944.107700,1,14547,17871,259969437
26,input26.ppm,sobel,cuda,1,0,907.219700,1,14547,17871,259969437
26,input26.ppm,sobel,cuda,2,0,904.970200,1,14547,17871,259969437
26,input26.ppm,sobel,cuda,3,0,915.161800,1,14547,17871,259969437
26,input26.ppm,sobel,cpu,,1,6516.144800,1,14547,17871,259969437
26,input26.ppm,sobel,mt,,20,647.621400,1,14547,17871,259969437
26,input26.ppm,sobel,npp,,1,995.420200,0,14547,17871,259969437
26,input26.ppm,sharpen,cuda,,1,861.940300,1,14547,17871,259969437
26,input26.ppm,sharpen,cpu,,1,12546.047600,1,14547,17871,259969437
26,input26.ppm,sharpen,mt,,20,1310.386800,1,14547,17871,259969437
26,input26.ppm,sharpen,npp,,1,905.481700,0,14547,17871,259969437
26,input26.ppm,gaussian,cuda,,1,1001.138200,1,14547,17871,259969437
26,input26.ppm,gaussian,cpu,,1,11156.801300,1,14547,17871,259969437
26,input26.ppm,gaussian,mt,,20,1153.515700,1,14547,17871,259969437
26,input26.ppm,gaussian,npp,,1,891.067400,0,14547,17871,259969437
27,input27.ppm,sobel,cuda,0,0,890.848500,1,20159,13003,262127477
27,input27.ppm,sobel,cuda,1,0,917.879900,1,20159,13003,262127477
27,input27.ppm,sobel,cuda,2,0,899.062700,1,20159,13003,262127477
27,input27.ppm,sobel,cuda,3,0,946.687200,1,20159,13003,262127477
27,input27.ppm,sobel,cpu,,1,6597.257000,1,20159,13003,262127477
27,input27.ppm,sobel,mt,,20,646.985400,1,20159,13003,262127477
27,input27.ppm,sobel,npp,,1,1045.794200,0,20159,13003,262127477
27,input27.ppm,sharpen,cuda,,1,903.541500,1,20159,13003,262127477
27,input27.ppm,sharpen,cpu,,1,12624.392100,1,20159,13003,262127477
27,input27.ppm,sharpen,mt,,20,1502.255700,1,20159,13003,262127477
27,input27.ppm,sharpen,npp,,1,888.784600,0,20159,13003,262127477
27,input27.ppm,gaussian,cuda,,1,951.521000,1,20159,13003,262127477
27,input27.ppm,gaussian,cpu,,1,11195.745000,1,20159,13003,262127477
27,input27.ppm,gaussian,mt,,20,1183.700300,1,20159,13003,262127477
27,input27.ppm,gaussian,npp,,1,875.269600,0,20159,13003,262127477
28,input28.ppm,sobel,cuda,0,0,978.074400,1,18604,14204,264251216
28,input28.ppm,sobel,cuda,1,0,908.096400,1,18604,14204,264251216
28,input28.ppm,sobel,cuda,2,0,913.746400,1,18604,14204,264251216
28,input28.ppm,sobel,cuda,3,0,931.562900,1,18604,14204,264251216
28,input28.ppm,sobel,cpu,,1,6603.574400,1,18604,14204,264251216
28,input28.ppm,sobel,mt,,20,651.573200,1,18604,14204,264251216
28,input28.ppm,sobel,npp,,1,1035.318300,0,18604,14204,264251216
28,input28.ppm,sharpen,cuda,,1,928.678900,1,18604,14204,264251216
28,input28.ppm,sharpen,cpu,,1,12792.666400,1,18604,14204,264251216
28,input28.ppm,sharpen,mt,,20,1325.875000,1,18604,14204,264251216
28,input28.ppm,sharpen,npp,,1,914.577300,0,18604,14204,264251216
28,input28.ppm,gaussian,cuda,,1,973.612700,1,18604,14204,264251216
28,input28.ppm,gaussian,cpu,,1,11323.212400,1,18604,14204,264251216
28,input28.ppm,gaussian,mt,,20,1177.987600,1,18604,14204,264251216
28,input28.ppm,gaussian,npp,,1,892.713400,0,18604,14204,264251216
29,input29.ppm,sobel,cuda,0,0,955.782400,1,21226,12551,266407526
29,input29.ppm,sobel,cuda,1,0,968.219900,1,21226,12551,266407526
29,input29.ppm,sobel,cuda,2,0,986.389400,1,21226,12551,266407526
29,input29.ppm,sobel,cuda,3,0,936.911900,1,21226,12551,266407526
29,input29.ppm,sobel,cpu,,1,6674.360600,1,21226,12551,266407526
29,input29.ppm,sobel,mt,,20,658.337400,1,21226,12551,266407526
29,input29.ppm,sobel,npp,,1,1036.058800,0,21226,12551,266407526
29,input29.ppm,sharpen,cuda,,1,934.694400,1,21226,12551,266407526
29,input29.ppm,sharpen,cpu,,1,12838.698200,1,21226,12551,266407526
29,input29.ppm,sharpen,mt,,20,1400.901800,1,21226,12551,266407526
29,input29.ppm,sharpen,npp,,1,911.967400,0,21226,12551,266407526
29,input29.ppm,gaussian,cuda,,1,994.342600,1,21226,12551,266407526
29,input29.ppm,gaussian,cpu,,1,11424.904200,1,21226,12551,266407526
29,input29.ppm,gaussian,mt,,20,1183.288800,1,21226,12551,266407526
29,input29.ppm,gaussian,npp,,1,919.736500,0,21226,12551,266407526
30,input30.ppm,sobel,cuda,0,0,913.253800,1,17892,15010,268558920
30,input30.ppm,sobel,cuda,1,0,930.608600,1,17892,15010,268558920
30,input30.ppm,sobel,cuda,2,0,927.101300,1,17892,15010,268558920
30,input30.ppm,sobel,cuda,3,0,938.991800,1,17892,15010,268558920
30,input30.ppm,sobel,cpu,,1,6750.351300,1,17892,15010,268558920
30,input30.ppm,sobel,mt,,20,670.500800,1,17892,15010,268558920
30,input30.ppm,sobel,npp,,1,1039.654500,0,17892,15010,268558920
30,input30.ppm,sharpen,cuda,,1,920.586400,1,17892,15010,268558920
30,input30.ppm,sharpen,cpu,,1,13022.355700,1,17892,15010,268558920
30,input30.ppm,sharpen,mt,,20,1347.647100,1,17892,15010,268558920
30,input30.ppm,sharpen,npp,,1,892.485600,0,17892,15010,268558920
30,input30.ppm,gaussian,cuda,,1,1093.686400,1,17892,15010,268558920
30,input30.ppm,gaussian,cpu,,1,11701.099800,1,17892,15010,268558920
30,input30.ppm,gaussian,mt,,20,1596.153600,1,17892,15010,268558920
30,input30.ppm,gaussian,npp,,1,919.404000,0,17892,15010,268558920
31,input31.ppm,sobel,cuda,0,0,966.015200,1,22243,12171,270719553
31,input31.ppm,sobel,cuda,1,0,921.200300,1,22243,12171,270719553
31,input31.ppm,sobel,cuda,2,0,978.442600,1,22243,12171,270719553
31,input31.ppm,sobel,cuda,3,0,927.587800,1,22243,12171,270719553
31,input31.ppm,sobel,cpu,,1,6791.350900,1,22243,12171,270719553
31,input31.ppm,sobel,mt,,20,672.220300,1,22243,12171,270719553
31,input31.ppm,sobel,npp,,1,1095.614200,0,22243,12171,270719553
31,input31.ppm,sharpen,cuda,,1,900.848100,1,22243,12171,270719553
31,input31.ppm,sharpen,cpu,,1,13157.980600,1,22243,12171,270719553
31,input31.ppm,sharpen,mt,,20,1348.216300,1,22243,12171,270719553
31,input31.ppm,sharpen,npp,,1,886.918300,0,22243,12171,270719553
31,input31.ppm,gaussian,cuda,,1,953.733600,1,22243,12171,270719553
31,input31.ppm,gaussian,cpu,,1,11698.186500,1,22243,12171,270719553
31,input31.ppm,gaussian,mt,,20,1201.309300,1,22243,12171,270719553
31,input31.ppm,gaussian,npp,,1,894.364400,0,22243,12171,270719553
32,input32.ppm,sobel,cuda,0,0,956.427600,1,16880,16164,272848320
32,input32.ppm,sobel,cuda,1,0,940.082700,1,16880,16164,272848320
32,input32.ppm,sobel,cuda,2,0,929.039800,1,16880,16164,272848320
32,input32.ppm,sobel,cuda,3,0,950.808400,1,16880,16164,272848320
32,input32.ppm,sobel,cpu,,1,6809.829500,1,16880,16164,272848320
32,input32.ppm,sobel,mt,,20,669.092500,1,16880,16164,272848320
32,input32.ppm,sobel,npp,,1,1082.470800,0,16880,16164,272848320
32,input32.ppm,sharpen,cuda,,1,910.449700,1,16880,16164,272848320
32,input32.ppm,sharpen,cpu,,1,13312.110700,1,16880,16164,272848320
32,input32.ppm,sharpen,mt,,20,1357.099100,1,16880,16164,272848320
32,input32.ppm,sharpen,npp,,1,927.246500,0,16880,16164,272848320
32,input32.ppm,gaussian,cuda,,1,994.062100,1,16880,16164,272848320
32,input32.ppm,gaussian,cpu,,1,11721.218200,1,16880,16164,272848320
32,input32.ppm,gaussian,mt,,20,1216.769800,1,16880,16164,272848320
32,input32.ppm,gaussian,npp,,1,897.032400,0,16880,16164,272848320
33,input33.ppm,sobel,cuda,0,0,962.752200,1,17117,16067,275018839
33,input33.ppm,sobel,cuda,1,0,964.213400,1,17117,16067,275018839
33,input33.ppm,sobel,cuda,2,0,955.727600,1,17117,16067,275018839
33,input33.ppm,sobel,cuda,3,0,953.909300,1,17117,16067,275018839
33,input33.ppm,sobel,cpu,,1,6965.296300,1,17117,16067,275018839
33,input33.ppm,sobel,mt,,20,678.155600,1,17117,16067,275018839
33,input33.ppm,sobel,npp,,1,1048.506800,0,17117,16067,275018839
33,input33.ppm,sharpen,cuda,,1,919.874500,1,17117,16067,275018839
33,input33.ppm,sharpen,cpu,,1,13294.096300,1,17117,16067,275018839
33,input33.ppm,sharpen,mt,,20,1367.338100,1,17117,16067,275018839
33,input33.ppm,sharpen,npp,,1,924.756200,0,17117,16067,275018839
33,input33.ppm,gaussian,cuda,,1,984.622700,1,17117,16067,275018839
33,input33.ppm,gaussian,cpu,,1,11868.725700,1,17117,16067,275018839
33,input33.ppm,gaussian,mt,,20,1221.651200,1,17117,16067,275018839
33,input33.ppm,gaussian,npp,,1,898.501600,0,17117,16067,275018839
34,input34.ppm,sobel,cuda,0,0,947.191700,1,14824,18697,277164328
34,input34.ppm,sobel,cuda,1,0,959.302700,1,14824,18697,277164328
34,input34.ppm,sobel,cuda,2,0,1010.676700,1,14824,18697,277164328
34,input34.ppm,sobel,cuda,3,0,941.968900,1,14824,18697,277164328
34,input34.ppm,sobel,cpu,,1,6957.586500,1,14824,18697,277164328
34,input34.ppm,sobel,mt,,20,685.972100,1,14824,18697,277164328
34,input34.ppm,sobel,npp,,1,1088.736800,0,14824,18697,277164328
34,input34.ppm,sharpen,cuda,,1,978.136400,1,14824,18697,277164328
34,input34.ppm,sharpen,cpu,,1,13498.026900,1,14824,18697,277164328
34,input34.ppm,sharpen,mt,,20,1377.228100,1,14824,18697,277164328
34,input34.ppm,sharpen,npp,,1,942.021000,0,14824,18697,277164328
34,input34.ppm,gaussian,cuda,,1,980.315000,1,14824,18697,277164328
34,input34.ppm,gaussian,cpu,,1,11973.259300,1,14824,18697,277164328
34,input34.ppm,gaussian,mt,,20,1235.115600,1,14824,18697,277164328
34,input34.ppm,gaussian,npp,,1,908.882600,0,14824,18697,277164328
35,input35.ppm,sobel,cuda,0,0,99.135500,1,5251,5320,27935320
35,input35.ppm,sobel,cuda,1,0,95.740400,1,5251,5320,27935320
35,input35.ppm,sobel,cuda,2,0,94.773200,1,5251,5320,27935320
35,input35.ppm,sobel,cuda,3,0,98.133300,1,5251,5320,27935320
35,input35.ppm,sobel,cpu,,1,710.307400,1,5251,5320,27935320
35,input35.ppm,sobel,mt,,20,77.505800,1,5251,5320,27935320
35,input35.ppm,sobel,npp,,1,111.609100,0,5251,5320,27935320
35,input35.ppm,sharpen,cuda,,1,92.135800,1,5251,5320,27935320
35,input35.ppm,sharpen,cpu,,1,1365.759700,1,5251,5320,27935320
35,input35.ppm,sharpen,mt,,20,145.704700,1,5251,5320,27935320
35,input35.ppm,sharpen,npp,,1,91.539400,0,5251,5320,27935320
35,input35.ppm,gaussian,cuda,,1,98.299800,1,5251,5320,27935320
35,input35.ppm,gaussian,cpu,,1,1209.304100,1,5251,5320,27935320
35,input35.ppm,gaussian,mt,,20,129.837900,1,5251,5320,27935320
35,input35.ppm,gaussian,npp,,1,95.520500,0,5251,5320,27935320
36,input36.ppm,sobel,cuda,0,0,950.906600,1,18228,15323,279307644
36,input36.ppm,sobel,cuda,1,0,939.709600,1,18228,15323,279307644
36,input36.ppm,sobel,cuda,2,0,939.591300,1,18228,15323,279307644
36,input36.ppm,sobel,cuda,3,0,964.743100,1,18228,15323,279307644
36,input36.ppm,sobel,cpu,,1,7022.554200,1,18228,15323,279307644
36,input36.ppm,sobel,mt,,20,725.066200,1,18228,15323,279307644
36,input36.ppm,sobel,npp,,1,1122.921100,0,18228,15323,279307644
36,input36.ppm,sharpen,cuda,,1,969.608100,1,18228,15323,279307644
36,input36.ppm,sharpen,cpu,,1,13592.260700,1,18228,15323,279307644
36,input36.ppm,sharpen,mt,,20,1391.913400,1,18228,15323,279307644
36,input36.ppm,sharpen,npp,,1,949.272800,0,18228,15323,279307644
36,input36.ppm,gaussian,cuda,,1,1023.526000,1,18228,15323,279307644
36,input36.ppm,gaussian,cpu,,1,12135.728500,1,18228,15323,279307644
36,input36.ppm,gaussian,mt,,20,1242.989000,1,18228,15323,279307644
36,input36.ppm,gaussian,npp,,1,957.983400,0,18228,15323,279307644
37,input37.ppm,sobel,cuda,0,0,1024.888600,1,21749,12941,281453809
37,input37.ppm,sobel,cuda,1,0,1020.145000,1,21749,12941,281453809
37,input37.ppm,sobel,cuda,2,0,996.767700,1,21749,12941,281453809
37,input37.ppm,sobel,cuda,3,0,955.911600,1,21749,12941,281453809
37,input37.ppm,sobel,cpu,,1,7080.126600,1,21749,12941,281453809
37,input37.ppm,sobel,mt,,20,721.843600,1,21749,12941,281453809
37,input37.ppm,sobel,npp,,1,1109.449300,0,21749,12941,281453809
37,input37.ppm,sharpen,cuda,,1,952.282200,1,21749,12941,281453809
37,input37.ppm,sharpen,cpu,,1,13817.029900,1,21749,12941,281453809
37,input37.ppm,sharpen,mt,,20,1438.606500,1,21749,12941,281453809
37,input37.ppm,sharpen,npp,,1,914.949400,0,21749,12941,281453809
37,input37.ppm,gaussian,cuda,,1,1011.394700,1,21749,12941,281453809
37,input37.ppm,gaussian,cpu,,1,12147.836700,1,21749,12941,281453809
37,input37.ppm,gaussian,mt,,20,1244.214300,1,21749,12941,281453809
37,input37.ppm,gaussian,npp,,1,947.626000,0,21749,12941,281453809
38,input38.ppm,sobel,cuda,0,0,978.565600,1,15704,18059,283598536
38,input38.ppm,sobel,cuda,1,0,982.516400,1,15704,18059,283598536
38,input38.ppm,sobel,cuda,2,0,1007.168700,1,15704,18059,283598536
